State,District,Year,Quarter,Count,Amount,S.no
telangana,suryapet district,2021,1,4438459,11053139674,12741
telangana,jogulamba gadwal district,2021,1,1749281,4982989534,12742
telangana,kamareddy district,2021,1,2897037,7016072957,12743
telangana,mulugu district,2021,1,1158750,3293242509,12744
telangana,medchal malkajgiri district,2021,1,54854446,87516738646,12745
telangana,karimnagar district,2021,1,6934134,15385243677,12746
telangana,mancherial district,2021,1,5080342,11065632623,12747
telangana,siddipet district,2021,1,5117034,11905435424,12748
telangana,khammam district,2021,1,7140986,17657527187,12749
telangana,narayanpet district,2021,2,1654354,4363288457,12750
telangana,nalgonda district,2021,2,10161723,25305904142,12751
telangana,jangaon district,2021,2,4101984,9097534046,12752
telangana,bhadradri kothagudem district,2021,2,6854796,16726841231,12753
telangana,warangal rural district,2021,2,4096643,9608357754,12754
telangana,kumuram bheem asifabad district,2021,2,1750108,3616140632,12755
telangana,nizamabad district,2021,2,7753597,21755545090,12756
telangana,adilabad district,2021,2,2085591,4963034634,12757
telangana,rajanna sircilla district,2021,2,2831321,6928172011,12758
telangana,nagarkurnool district,2021,2,4876420,12210795742,12759
telangana,peddapalle district,2021,2,6670402,14414394127,12760
telangana,nirmal district,2021,2,2400460,7249341788,12761
telangana,mahabubabad district,2021,2,3894628,9057754917,12762
telangana,sangareddy district,2021,2,14851128,28799723417,12763
telangana,wanaparthy district,2021,2,2603925,6670336829,12764
telangana,vikarabad district,2021,2,3556227,7761185954,12765
telangana,jagtial district,2021,2,4428112,12612225821,12766
telangana,yadadri bhuvanagiri district,2021,2,5848194,13244058904,12767
telangana,medak district,2021,2,3415198,7629372344,12768
telangana,mahbubnagar district,2021,2,5064194,11391442175,12769
telangana,jaya shankar bhalupally district,2021,2,2675877,6859770059,12770
telangana,warangal urban district,2021,2,15534189,35324332007,12771
telangana,rangareddy district,2021,2,63155281,1.14E+11,12772
telangana,hyderabad district,2021,2,212326623,4.25E+11,12773
telangana,suryapet district,2021,2,6058271,15856636127,12774
telangana,jogulamba gadwal district,2021,2,2339787,6421818499,12775
telangana,kamareddy district,2021,2,3927221,10042472983,12776
telangana,mulugu district,2021,2,1462923,4115582610,12777
telangana,medchal malkajgiri district,2021,2,58755991,1.03E+11,12778
telangana,karimnagar district,2021,2,8548354,20534233591,12779
telangana,mancherial district,2021,2,6439833,13999260363,12780
telangana,siddipet district,2021,2,6647863,15903147261,12781
telangana,khammam district,2021,2,9096326,23771340185,12782
telangana,narayanpet district,2021,3,1866231,4774940526,12783
telangana,nalgonda district,2021,3,11844124,26760618928,12784
telangana,jangaon district,2021,3,4543161,9323782160,12785
telangana,bhadradri kothagudem district,2021,3,8176066,18135807093,12786
telangana,warangal rural district,2021,3,4443014,9287949664,12787
telangana,kumuram bheem asifabad district,2021,3,2106478,3942987887,12788
telangana,nizamabad district,2021,3,9331288,22809748582,12789
telangana,adilabad district,2021,3,2630821,5478367907,12790
telangana,rajanna sircilla district,2021,3,3381445,7695820233,12791
telangana,nagarkurnool district,2021,3,5674815,13208290734,12792
telangana,peddapalle district,2021,3,7647792,15215632332,12793
telangana,nirmal district,2021,3,2881221,7695725936,12794
telangana,mahabubabad district,2021,3,4261138,8803059151,12795
telangana,sangareddy district,2021,3,18758999,33876669678,12796
telangana,wanaparthy district,2021,3,2940519,7211167470,12797
telangana,vikarabad district,2021,3,4239647,8826445970,12798
telangana,jagtial district,2021,3,5294868,13500491630,12799
telangana,yadadri bhuvanagiri district,2021,3,6990011,14856731507,12800
telangana,medak district,2021,3,3824263,7874530430,12801
telangana,mahbubnagar district,2021,3,6305580,13292231448,12802
telangana,jaya shankar bhalupally district,2021,3,3033601,7101185780,12803
telangana,warangal urban district,2021,3,20050897,41422180517,12804
telangana,rangareddy district,2021,3,87884143,1.48E+11,12805
telangana,hyderabad district,2021,3,262028284,4.79E+11,12806
telangana,suryapet district,2021,3,7084587,16323643910,12807
telangana,jogulamba gadwal district,2021,3,2868741,7342093817,12808
telangana,kamareddy district,2021,3,4500228,9913123880,12809
telangana,mulugu district,2021,3,1650210,4101683407,12810
telangana,medchal malkajgiri district,2021,3,79514766,1.31E+11,12811
telangana,karimnagar district,2021,3,10704240,23540118368,12812
telangana,mancherial district,2021,3,7689749,15494076003,12813
telangana,siddipet district,2021,3,7797337,17131036339,12814
telangana,khammam district,2021,3,10938504,25395360624,12815
telangana,narayanpet district,2021,4,2282965,5838076194,12816
telangana,nalgonda district,2021,4,14645444,33883155724,12817
telangana,jangaon district,2021,4,5473214,11362332498,12818
telangana,bhadradri kothagudem district,2021,4,10121890,22567782620,12819
telangana,warangal rural district,2021,4,5340764,11031577613,12820
telangana,kumuram bheem asifabad district,2021,4,2622817,4842428620,12821
telangana,nizamabad district,2021,4,12113902,31740368651,12822
telangana,adilabad district,2021,4,3432958,7165446341,12823
telangana,rajanna sircilla district,2021,4,4250102,9967799307,12824
telangana,nagarkurnool district,2021,4,6870712,16125729170,12825
telangana,peddapalle district,2021,4,9303742,18789687777,12826
telangana,nirmal district,2021,4,3762262,10108069726,12827
telangana,mahabubabad district,2021,4,5140128,10537179557,12828
telangana,sangareddy district,2021,4,23598968,43773604056,12829
telangana,wanaparthy district,2021,4,3681940,8637954228,12830
telangana,vikarabad district,2021,4,5428281,11135599549,12831
telangana,jagtial district,2021,4,6608911,17110347754,12832
telangana,yadadri bhuvanagiri district,2021,4,8618815,18491066294,12833
telangana,medak district,2021,4,4942024,10748306259,12834
telangana,mahbubnagar district,2021,4,7948433,16922744330,12835
telangana,jaya shankar bhalupally district,2021,4,3598414,7906894768,12836
telangana,warangal urban district,2021,4,24530882,50725020757,12837
telangana,rangareddy district,2021,4,111354739,1.89E+11,12838
telangana,hyderabad district,2021,4,325636475,5.82E+11,12839
telangana,suryapet district,2021,4,8746371,20490140341,12840
telangana,jogulamba gadwal district,2021,4,3475042,8363108584,12841
telangana,kamareddy district,2021,4,5852557,14019170119,12842
telangana,mulugu district,2021,4,2002635,4656636196,12843
telangana,medchal malkajgiri district,2021,4,98780634,1.65E+11,12844
telangana,karimnagar district,2021,4,13040240,29149229156,12845
telangana,mancherial district,2021,4,9454805,18941077302,12846
telangana,siddipet district,2021,4,9904471,21996052789,12847
telangana,khammam district,2021,4,13424236,31245204308,12848
telangana,narayanpet district,2022,1,2758911,7151473315,12849
telangana,nalgonda district,2022,1,17014104,39284842781,12850
telangana,jangaon district,2022,1,6272901,13092572661,12851
telangana,bhadradri kothagudem district,2022,1,11205856,25370868702,12852
telangana,warangal rural district,2022,1,6150545,13344851728,12853
telangana,kumuram bheem asifabad district,2022,1,2974932,5793481590,12854
telangana,nizamabad district,2022,1,13749642,33996713436,12855
telangana,adilabad district,2022,1,4070616,8595611705,12856
telangana,rajanna sircilla district,2022,1,4899037,11337042428,12857
telangana,nagarkurnool district,2022,1,8134709,19698635872,12858
telangana,peddapalle district,2022,1,10330840,20671229116,12859
telangana,nirmal district,2022,1,4497647,12055501322,12860
telangana,mahabubabad district,2022,1,5919451,12694323911,12861
telangana,sangareddy district,2022,1,27250369,50754041230,12862
telangana,wanaparthy district,2022,1,4303823,10471886397,12863
telangana,vikarabad district,2022,1,6463353,13753017142,12864
telangana,jagtial district,2022,1,7599529,19792335843,12865
telangana,yadadri bhuvanagiri district,2022,1,9901695,21558326705,12866
telangana,medak district,2022,1,5651890,11841334267,12867
telangana,mahbubnagar district,2022,1,9243634,19752565211,12868
telangana,jaya shankar bhalupally district,2022,1,4079946,9295064924,12869
telangana,warangal urban district,2022,1,27504554,56954288260,12870
telangana,rangareddy district,2022,1,127675017,2.17E+11,12871
telangana,hyderabad district,2022,1,372711414,6.62E+11,12872
telangana,suryapet district,2022,1,10201103,23321415933,12873
telangana,jogulamba gadwal district,2022,1,3961470,10094399208,12874
telangana,kamareddy district,2022,1,6663659,15293088688,12875
telangana,mulugu district,2022,1,2589325,6575024639,12876
telangana,medchal malkajgiri district,2022,1,110893187,1.85E+11,12877
telangana,karimnagar district,2022,1,14698433,32332888870,12878
telangana,mancherial district,2022,1,10350779,21171437142,12879
telangana,siddipet district,2022,1,11464769,25404779557,12880
telangana,khammam district,2022,1,15266245,35894472742,12881
telangana,narayanpet district,2022,2,3197626,7716014147,12882
telangana,nalgonda district,2022,2,19977314,44558915743,12883
telangana,jangaon district,2022,2,7231360,14919993685,12884
telangana,bhadradri kothagudem district,2022,2,12778081,28087468534,12885
telangana,warangal rural district,2022,2,6842881,14387372671,12886
telangana,kumuram bheem asifabad district,2022,2,3332600,6154185696,12887
telangana,nizamabad district,2022,2,16389018,40970987322,12888
telangana,adilabad district,2022,2,4656805,9736796197,12889
telangana,rajanna sircilla district,2022,2,5764243,12736454286,12890
telangana,nagarkurnool district,2022,2,9122281,20244396068,12891
telangana,peddapalle district,2022,2,11850597,23425044525,12892
telangana,nirmal district,2022,2,5225334,13791958004,12893
telangana,mahabubabad district,2022,2,6638916,13720828409,12894
telangana,sangareddy district,2022,2,32680472,59585382581,12895
telangana,wanaparthy district,2022,2,4966803,11044991789,12896
telangana,vikarabad district,2022,2,7440634,14492482418,12897
telangana,jagtial district,2022,2,8877101,22246967385,12898
telangana,yadadri bhuvanagiri district,2022,2,11567957,24184571829,12899
telangana,medak district,2022,2,6738825,13698209530,12900
telangana,mahbubnagar district,2022,2,10705223,21963911809,12901
telangana,jaya shankar bhalupally district,2022,2,4528732,9634073658,12902
telangana,warangal urban district,2022,2,32791256,66551476649,12903
telangana,rangareddy district,2022,2,161888380,2.67E+11,12904
telangana,hyderabad district,2022,2,446470234,7.76E+11,12905
telangana,suryapet district,2022,2,11843388,27017582890,12906
telangana,jogulamba gadwal district,2022,2,4701957,11410519590,12907
telangana,kamareddy district,2022,2,7702879,17239444874,12908
telangana,mulugu district,2022,2,2656701,6165943180,12909
telangana,medchal malkajgiri district,2022,2,134114768,2.21E+11,12910
telangana,karimnagar district,2022,2,17621343,38465054891,12911
telangana,mancherial district,2022,2,11792212,23483426061,12912
telangana,siddipet district,2022,2,13598517,29087166428,12913
telangana,khammam district,2022,2,17688119,40474391433,12914
telangana,narayanpet district,2022,3,3149412,7372511546,12915
telangana,nalgonda district,2022,3,19442094,40798032881,12916
telangana,jangaon district,2022,3,6580615,13279380725,12917
telangana,bhadradri kothagudem district,2022,3,12264577,25289893378,12918
telangana,warangal rural district,2022,3,6206207,12580724724,12919
telangana,kumuram bheem asifabad district,2022,3,3217193,5642724851,12920
telangana,nizamabad district,2022,3,15374558,35480941123,12921
telangana,adilabad district,2022,3,4697252,8917128426,12922
telangana,rajanna sircilla district,2022,3,5407265,11900795823,12923
telangana,nagarkurnool district,2022,3,8782718,18637778860,12924
telangana,peddapalle district,2022,3,10936393,20799401371,12925
telangana,nirmal district,2022,3,5045789,12158789733,12926
telangana,mahabubabad district,2022,3,6113296,11797675475,12927
telangana,sangareddy district,2022,3,33187414,57832647223,12928
telangana,wanaparthy district,2022,3,4675529,10130094511,12929
telangana,vikarabad district,2022,3,7799069,14232056920,12930
telangana,jagtial district,2022,3,8168113,19843349567,12931
telangana,yadadri bhuvanagiri district,2022,3,10857894,22042571396,12932
telangana,medak district,2022,3,6256711,12214538647,12933
telangana,mahbubnagar district,2022,3,10611492,20954874893,12934
telangana,jaya shankar bhalupally district,2022,3,4204613,8896891605,12935
telangana,warangal urban district,2022,3,27244856,55794322101,12936
telangana,rangareddy district,2022,3,169029273,2.73E+11,12937
telangana,hyderabad district,2022,3,1018658174,1.59E+12,12938
telangana,suryapet district,2022,3,11413191,23876546283,12939
telangana,jogulamba gadwal district,2022,3,4706947,11052081760,12940
telangana,kamareddy district,2022,3,7186922,14964327071,12941
telangana,mulugu district,2022,3,2441037,5260858335,12942
telangana,medchal malkajgiri district,2022,3,136384039,2.23E+11,12943
telangana,karimnagar district,2022,3,17095584,36478353449,12944
telangana,mancherial district,2022,3,11116187,21649183002,12945
telangana,siddipet district,2022,3,12900290,27570105119,12946
telangana,khammam district,2022,3,17010697,36789751401,12947
telangana,narayanpet district,2022,4,3435861,7851529733,12948
telangana,nalgonda district,2022,4,21928009,45517531285,12949
telangana,jangaon district,2022,4,7324178,14733962764,12950
telangana,bhadradri kothagudem district,2022,4,13693915,27531378067,12951
telangana,warangal rural district,2022,4,6929973,13558497093,12952
telangana,kumuram bheem asifabad district,2022,4,3591695,5943432517,12953
telangana,nizamabad district,2022,4,18308473,42744693428,12954
telangana,adilabad district,2022,4,5167448,9396320639,12955
telangana,rajanna sircilla district,2022,4,6122873,13388173024,12956
telangana,nagarkurnool district,2022,4,9648058,19890947820,12957
telangana,peddapalle district,2022,4,12177318,23139872487,12958
telangana,nirmal district,2022,4,5783251,13462685072,12959
