State,District,Year,Quarter,RegisteredUser,Appopens,S.no
himachal-pradesh,mandi district,2021,1,186340,2344384,4373
himachal-pradesh,lahul and spiti district,2021,1,3938,81725,4374
himachal-pradesh,chamba district,2021,1,77599,1111619,4375
himachal-pradesh,kinnaur district,2021,1,21164,338647,4376
himachal-pradesh,solan district,2021,2,334716,5499854,4377
himachal-pradesh,sirmaur district,2021,2,124764,3957169,4378
himachal-pradesh,shimla district,2021,2,218068,5611146,4379
himachal-pradesh,bilaspur district,2021,2,84508,1858165,4380
himachal-pradesh,hamirpur district,2021,2,117381,2034049,4381
himachal-pradesh,una district,2021,2,108338,2188195,4382
himachal-pradesh,kangra district,2021,2,329232,7137976,4383
himachal-pradesh,kullu district,2021,2,115278,3231422,4384
himachal-pradesh,mandi district,2021,2,200277,5696942,4385
himachal-pradesh,lahul and spiti district,2021,2,4254,937278,4386
himachal-pradesh,chamba district,2021,2,83542,3802308,4387
himachal-pradesh,kinnaur district,2021,2,22793,1315473,4388
himachal-pradesh,solan district,2021,3,360324,6782274,4389
himachal-pradesh,sirmaur district,2021,3,134870,4656571,4390
himachal-pradesh,shimla district,2021,3,235163,7467127,4391
himachal-pradesh,bilaspur district,2021,3,91291,2173844,4392
himachal-pradesh,hamirpur district,2021,3,126753,2131942,4393
himachal-pradesh,una district,2021,3,116973,2561006,4394
himachal-pradesh,kangra district,2021,3,355274,8202082,4395
himachal-pradesh,kullu district,2021,3,124078,4400259,4396
himachal-pradesh,mandi district,2021,3,216188,6281857,4397
himachal-pradesh,lahul and spiti district,2021,3,4660,1936498,4398
himachal-pradesh,chamba district,2021,3,90344,4430504,4399
himachal-pradesh,kinnaur district,2021,3,24708,1946324,4400
himachal-pradesh,solan district,2021,4,385901,10347236,4401
himachal-pradesh,sirmaur district,2021,4,144716,3750604,4402
himachal-pradesh,shimla district,2021,4,251745,5770212,4403
himachal-pradesh,bilaspur district,2021,4,97687,2031090,4404
himachal-pradesh,hamirpur district,2021,4,135670,2858483,4405
himachal-pradesh,una district,2021,4,125192,2739101,4406
himachal-pradesh,kangra district,2021,4,380492,8495356,4407
himachal-pradesh,kullu district,2021,4,132702,3731636,4408
himachal-pradesh,mandi district,2021,4,231360,4546592,4409
himachal-pradesh,lahul and spiti district,2021,4,5052,249743,4410
himachal-pradesh,chamba district,2021,4,96745,2375444,4411
himachal-pradesh,kinnaur district,2021,4,26485,775485,4412
himachal-pradesh,solan district,2022,1,410487,6710908,4413
himachal-pradesh,sirmaur district,2022,1,154267,8561040,4414
himachal-pradesh,shimla district,2022,1,267642,10998338,4415
himachal-pradesh,bilaspur district,2022,1,104121,3566950,4416
himachal-pradesh,hamirpur district,2022,1,144434,2665125,4417
himachal-pradesh,una district,2022,1,133249,3601757,4418
himachal-pradesh,kangra district,2022,1,405048,11350217,4419
himachal-pradesh,kullu district,2022,1,141024,5488435,4420
himachal-pradesh,mandi district,2022,1,246307,11736477,4421
himachal-pradesh,lahul and spiti district,2022,1,5365,2063470,4422
himachal-pradesh,chamba district,2022,1,103270,8403790,4423
himachal-pradesh,kinnaur district,2022,1,28269,2131771,4424
himachal-pradesh,solan district,2022,2,433753,8005883,4425
himachal-pradesh,sirmaur district,2022,2,163150,10410971,4426
himachal-pradesh,shimla district,2022,2,282560,15220633,4427
himachal-pradesh,bilaspur district,2022,2,110019,3821007,4428
himachal-pradesh,hamirpur district,2022,2,152759,2741162,4429
himachal-pradesh,una district,2022,2,140791,4520371,4430
himachal-pradesh,kangra district,2022,2,427676,12879439,4431
himachal-pradesh,kullu district,2022,2,148844,8795678,4432
himachal-pradesh,mandi district,2022,2,260233,14679342,4433
himachal-pradesh,lahul and spiti district,2022,2,5657,5388918,4434
himachal-pradesh,chamba district,2022,2,109087,11682316,4435
himachal-pradesh,kinnaur district,2022,2,29878,4342963,4436
himachal-pradesh,solan district,2022,3,457393,7853464,4437
himachal-pradesh,sirmaur district,2022,3,171743,10533368,4438
himachal-pradesh,shimla district,2022,3,296508,18196762,4439
himachal-pradesh,bilaspur district,2022,3,115654,4243040,4440
himachal-pradesh,hamirpur district,2022,3,160759,2525896,4441
himachal-pradesh,una district,2022,3,148148,4530064,4442
himachal-pradesh,kangra district,2022,3,449619,13333733,4443
himachal-pradesh,kullu district,2022,3,156387,7890814,4444
himachal-pradesh,mandi district,2022,3,273475,14505602,4445
himachal-pradesh,lahul and spiti district,2022,3,5900,6561136,4446
himachal-pradesh,chamba district,2022,3,114576,13232974,4447
himachal-pradesh,kinnaur district,2022,3,31414,5425685,4448
himachal-pradesh,solan district,2022,4,479537,16598977,4449
himachal-pradesh,sirmaur district,2022,4,179223,6294935,4450
himachal-pradesh,shimla district,2022,4,308448,8326396,4451
himachal-pradesh,bilaspur district,2022,4,120345,3117058,4452
himachal-pradesh,hamirpur district,2022,4,167686,4039475,4453
himachal-pradesh,una district,2022,4,154314,4061386,4454
himachal-pradesh,kangra district,2022,4,468410,12232859,4455
himachal-pradesh,kullu district,2022,4,162922,5183193,4456
himachal-pradesh,mandi district,2022,4,284425,6917169,4457
himachal-pradesh,lahul and spiti district,2022,4,6057,474863,4458
himachal-pradesh,chamba district,2022,4,118985,4081657,4459
himachal-pradesh,kinnaur district,2022,4,32724,1027749,4460
india,puducherry,2018,1,49318,0,4461
india,tamil nadu,2018,1,2104754,0,4462
india,uttar pradesh,2018,1,4694250,0,4463
india,madhya pradesh,2018,1,2553603,0,4464
india,andhra pradesh,2018,1,3336450,0,4465
india,tripura,2018,1,55157,0,4466
india,lakshadweep,2018,1,501,0,4467
india,manipur,2018,1,29925,0,4468
india,maharashtra,2018,1,6106994,0,4469
india,dadra & nagar haveli & daman & diu,2018,1,53258,0,4470
india,meghalaya,2018,1,18513,0,4471
india,andaman & nicobar islands,2018,1,6740,0,4472
india,haryana,2018,1,1847357,0,4473
india,rajasthan,2018,1,3158202,0,4474
india,ladakh,2018,1,8784,0,4475
india,punjab,2018,1,847142,0,4476
india,assam,2018,1,385237,0,4477
india,jharkhand,2018,1,885762,0,4478
india,odisha,2018,1,1594015,0,4479
india,bihar,2018,1,2133804,0,4480
india,kerala,2018,1,784184,0,4481
india,karnataka,2018,1,3717763,0,4482
india,chandigarh,2018,1,86268,0,4483
india,telangana,2018,1,3315560,0,4484
india,himachal pradesh,2018,1,227373,0,4485
india,west bengal,2018,1,2604789,0,4486
india,gujarat,2018,1,2690048,0,4487
india,sikkim,2018,1,20051,0,4488
india,nagaland,2018,1,15074,0,4489
india,mizoram,2018,1,7593,0,4490
india,chhattisgarh,2018,1,679263,0,4491
india,jammu & kashmir,2018,1,176425,0,4492
india,goa,2018,1,91936,0,4493
india,arunachal pradesh,2018,1,21495,0,4494
india,delhi,2018,1,2087022,0,4495
india,uttarakhand,2018,1,483043,0,4496
india,puducherry,2018,2,65580,0,4497
india,tamil nadu,2018,2,2996036,0,4498
india,uttar pradesh,2018,2,6442554,0,4499
india,madhya pradesh,2018,2,3441662,0,4500
india,andhra pradesh,2018,2,4402540,0,4501
india,tripura,2018,2,83369,0,4502
india,lakshadweep,2018,2,686,0,4503
india,manipur,2018,2,46055,0,4504
india,maharashtra,2018,2,8222371,0,4505
india,dadra & nagar haveli & daman & diu,2018,2,71458,0,4506
india,meghalaya,2018,2,26618,0,4507
india,andaman & nicobar islands,2018,2,9405,0,4508
india,haryana,2018,2,2447221,0,4509
india,rajasthan,2018,2,4212964,0,4510
india,ladakh,2018,2,12918,0,4511
india,punjab,2018,2,1152190,0,4512
india,assam,2018,2,571046,0,4513
india,jharkhand,2018,2,1230599,0,4514
india,odisha,2018,2,2185781,0,4515
india,bihar,2018,2,3005872,0,4516
india,kerala,2018,2,1066587,0,4517
india,karnataka,2018,2,5030665,0,4518
india,chandigarh,2018,2,115219,0,4519
india,telangana,2018,2,4260115,0,4520
india,himachal pradesh,2018,2,315299,0,4521
india,west bengal,2018,2,3833795,0,4522
india,gujarat,2018,2,3565825,0,4523
india,sikkim,2018,2,28097,0,4524
india,nagaland,2018,2,22436,0,4525
india,mizoram,2018,2,10422,0,4526
india,chhattisgarh,2018,2,950675,0,4527
india,jammu & kashmir,2018,2,261609,0,4528
india,goa,2018,2,122174,0,4529
india,arunachal pradesh,2018,2,32883,0,4530
india,delhi,2018,2,2756141,0,4531
india,uttarakhand,2018,2,649142,0,4532
india,puducherry,2018,3,81546,0,4533
india,tamil nadu,2018,3,3900177,0,4534
india,uttar pradesh,2018,3,8096483,0,4535
india,madhya pradesh,2018,3,4309309,0,4536
india,andhra pradesh,2018,3,5427617,0,4537
india,tripura,2018,3,116874,0,4538
india,lakshadweep,2018,3,918,0,4539
india,manipur,2018,3,61935,0,4540
india,maharashtra,2018,3,10435033,0,4541
india,dadra & nagar haveli & daman & diu,2018,3,92107,0,4542
india,meghalaya,2018,3,37281,0,4543
india,andaman & nicobar islands,2018,3,12149,0,4544
india,haryana,2018,3,3020398,0,4545
india,rajasthan,2018,3,5175453,0,4546
india,ladakh,2018,3,17749,0,4547
india,punjab,2018,3,1473148,0,4548
india,assam,2018,3,784802,0,4549
india,jharkhand,2018,3,1532362,0,4550
india,odisha,2018,3,2795718,0,4551
india,bihar,2018,3,3784535,0,4552
india,kerala,2018,3,1347598,0,4553
india,karnataka,2018,3,6372649,0,4554
india,chandigarh,2018,3,143893,0,4555
india,telangana,2018,3,5138501,0,4556
india,himachal pradesh,2018,3,407634,0,4557
india,west bengal,2018,3,4851740,0,4558
india,gujarat,2018,3,4433183,0,4559
india,sikkim,2018,3,37637,0,4560
india,nagaland,2018,3,32090,0,4561
india,mizoram,2018,3,14502,0,4562
india,chhattisgarh,2018,3,1217792,0,4563
india,jammu & kashmir,2018,3,342529,0,4564
india,goa,2018,3,153802,0,4565
india,arunachal pradesh,2018,3,45922,0,4566
india,delhi,2018,3,3504911,0,4567
india,uttarakhand,2018,3,810612,0,4568
india,puducherry,2018,4,109494,0,4569
india,tamil nadu,2018,4,5199878,0,4570
india,uttar pradesh,2018,4,10341964,0,4571
india,madhya pradesh,2018,4,5365442,0,4572
india,andhra pradesh,2018,4,6857409,0,4573
india,tripura,2018,4,153265,0,4574
india,lakshadweep,2018,4,1156,0,4575
india,manipur,2018,4,82589,0,4576
india,maharashtra,2018,4,13381602,0,4577
india,dadra & nagar haveli & daman & diu,2018,4,116511,0,4578
india,meghalaya,2018,4,49634,0,4579
india,andaman & nicobar islands,2018,4,15222,0,4580
india,haryana,2018,4,3793079,0,4581
india,rajasthan,2018,4,6358738,0,4582
india,ladakh,2018,4,23883,0,4583
india,punjab,2018,4,1865715,0,4584
india,assam,2018,4,1039221,0,4585
india,jharkhand,2018,4,1913949,0,4586
india,odisha,2018,4,3623911,0,4587
india,bihar,2018,4,4776665,0,4588
india,kerala,2018,4,1757326,0,4589
india,karnataka,2018,4,8315802,0,4590
india,chandigarh,2018,4,177747,0,4591
india,telangana,2018,4,6529679,0,4592
india,himachal pradesh,2018,4,526343,0,4593
india,west bengal,2018,4,6279278,0,4594
india,gujarat,2018,4,5579040,0,4595
india,sikkim,2018,4,48538,0,4596
india,nagaland,2018,4,42997,0,4597
india,mizoram,2018,4,19365,0,4598
india,chhattisgarh,2018,4,1579998,0,4599
india,jammu & kashmir,2018,4,436563,0,4600
india,goa,2018,4,195350,0,4601
india,arunachal pradesh,2018,4,61852,0,4602
india,delhi,2018,4,4630313,0,4603
india,uttarakhand,2018,4,1012103,0,4604
india,puducherry,2019,1,133059,0,4605
india,tamil nadu,2019,1,6296303,0,4606
india,uttar pradesh,2019,1,12458661,0,4607
india,madhya pradesh,2019,1,6414403,0,4608
india,andhra pradesh,2019,1,8283019,0,4609
india,tripura,2019,1,183254,0,4610
india,lakshadweep,2019,1,1416,0,4611
india,manipur,2019,1,99527,0,4612
india,maharashtra,2019,1,16284451,0,4613
india,dadra & nagar haveli & daman & diu,2019,1,140532,0,4614
india,meghalaya,2019,1,61487,0,4615
india,andaman & nicobar islands,2019,1,18596,0,4616
india,haryana,2019,1,4538767,0,4617
india,rajasthan,2019,1,7712204,0,4618
india,ladakh,2019,1,29649,0,4619
india,punjab,2019,1,2226590,0,4620
india,assam,2019,1,1259085,0,4621
india,jharkhand,2019,1,2279329,0,4622
india,odisha,2019,1,4320744,0,4623
india,bihar,2019,1,5745117,0,4624
india,kerala,2019,1,2136624,0,4625
india,karnataka,2019,1,10266174,0,4626
india,chandigarh,2019,1,209175,0,4627
india,telangana,2019,1,7963425,0,4628
india,himachal pradesh,2019,1,653205,0,4629
india,west bengal,2019,1,7449425,0,4630
india,gujarat,2019,1,6652536,0,4631
india,sikkim,2019,1,58956,0,4632
india,nagaland,2019,1,53911,0,4633
india,mizoram,2019,1,23670,0,4634
india,chhattisgarh,2019,1,1908898,0,4635
india,jammu & kashmir,2019,1,530669,0,4636
india,goa,2019,1,238152,0,4637
india,arunachal pradesh,2019,1,76957,0,4638
india,delhi,2019,1,5499263,0,4639
india,uttarakhand,2019,1,1224955,0,4640
india,puducherry,2019,2,156458,661932,4641
india,tamil nadu,2019,2,7429609,33658961,4642
india,uttar pradesh,2019,2,14316349,78394040,4643
india,madhya pradesh,2019,2,7301172,50642151,4644
india,andhra pradesh,2019,2,9389003,81375251,4645
india,tripura,2019,2,217644,953627,4646
india,lakshadweep,2019,2,1747,4580,4647
india,manipur,2019,2,117747,464829,4648
india,maharashtra,2019,2,18776975,109967705,4649
india,dadra & nagar haveli & daman & diu,2019,2,158580,860686,4650
india,meghalaya,2019,2,74746,395764,4651
india,andaman & nicobar islands,2019,2,21731,52640,4652
india,haryana,2019,2,5178030,31929195,4653
india,rajasthan,2019,2,8783935,62787336,4654
india,ladakh,2019,2,35516,157317,4655
india,punjab,2019,2,2600112,10928094,4656
india,assam,2019,2,1500128,7350326,4657
india,jharkhand,2019,2,2604854,14929066,4658
india,odisha,2019,2,4845359,33955545,4659
india,bihar,2019,2,6589759,39607022,4660
india,kerala,2019,2,2550167,8673220,4661
india,karnataka,2019,2,11968087,113024811,4662
india,chandigarh,2019,2,240439,1220176,4663
india,telangana,2019,2,9046007,80842302,4664
india,himachal pradesh,2019,2,772603,3321711,4665
india,west bengal,2019,2,8612795,49514201,4666
india,gujarat,2019,2,7574645,34890301,4667
india,sikkim,2019,2,70999,398520,4668
india,nagaland,2019,2,66891,362497,4669
india,mizoram,2019,2,28696,133025,4670
india,chhattisgarh,2019,2,2191066,13206373,4671
india,jammu & kashmir,2019,2,631193,2705373,4672
india,goa,2019,2,278940,1352232,4673
india,arunachal pradesh,2019,2,95885,502873,4674
india,delhi,2019,2,6165448,43731570,4675
india,uttarakhand,2019,2,1414339,7454279,4676
india,puducherry,2019,3,177868,2476922,4677
india,tamil nadu,2019,3,8428835,124690342,4678
india,uttar pradesh,2019,3,16044607,268142606,4679
india,madhya pradesh,2019,3,8180664,192353380,4680
india,andhra pradesh,2019,3,10458693,310953542,4681
india,tripura,2019,3,245456,3350991,4682
india,lakshadweep,2019,3,2117,15038,4683
india,manipur,2019,3,136316,1594205,4684
india,maharashtra,2019,3,21313081,439998413,4685
india,dadra & nagar haveli & daman & diu,2019,3,176929,3126189,4686
india,meghalaya,2019,3,87395,1387814,4687
india,andaman & nicobar islands,2019,3,23931,171107,4688
india,haryana,2019,3,5783752,118332587,4689
india,rajasthan,2019,3,9797304,238338999,4690
india,ladakh,2019,3,39173,503126,4691
india,punjab,2019,3,2962713,40860886,4692
india,assam,2019,3,1731523,25393673,4693
india,jharkhand,2019,3,2915511,55504460,4694
india,odisha,2019,3,5387209,130181456,4695
india,bihar,2019,3,7380265,126521298,4696
india,kerala,2019,3,2990963,31471694,4697
india,karnataka,2019,3,13635075,445683660,4698
india,chandigarh,2019,3,267337,4625196,4699
india,telangana,2019,3,10090557,318124511,4700
india,himachal pradesh,2019,3,876184,10720741,4701
india,west bengal,2019,3,9643222,176559011,4702
india,gujarat,2019,3,8429299,129441484,4703
india,sikkim,2019,3,82128,1316804,4704
india,nagaland,2019,3,80077,1244022,4705
india,mizoram,2019,3,34134,457834,4706
india,chhattisgarh,2019,3,2435058,46362341,4707
india,jammu & kashmir,2019,3,658455,3843919,4708
india,goa,2019,3,317194,4753892,4709
india,arunachal pradesh,2019,3,112149,1811700,4710
india,delhi,2019,3,6782286,163381027,4711
